,0,1,2
3507,миссионерского,4452.0,1.0
3508,краткий,4452.0,1.0
3509,описаниями,4452.0,1.0
3510,защиту,4452.0,1.0
3511,оформил,4452.0,1.0
3512,желанию,4452.0,1.0
3513,невидимым,4452.0,1.0
3514,солнечной,4452.0,1.0
3515,понятными,4452.0,1.0
3516,шизофренией,4455.0,1.0
3517,итог,4455.0,1.0
3518,выявить,4455.0,1.0
3519,позу,4455.0,1.0
3520,патологии,4455.0,1.0
3521,галочка,4455.0,1.0
3522,спайсом,4455.0,1.0
3523,раскрытых,4455.0,1.0
3524,ценой,4455.0,1.0
3525,тюремные,4455.0,1.0
3526,питера,4455.0,1.0
3527,пострадал,4458.0,2.0
3528,подходит,4460.0,1.0
3529,учащимся,4460.0,1.0
3530,основателем,4460.0,1.0
3531,внеплановые,4460.0,1.0
3532,ходорковский,4460.0,1.0
3533,проводила,4460.0,1.0
3534,вмешательство,4463.0,1.0
3535,повсюду,4463.0,1.0
3536,лоукостер,4469.0,1.0
3537,перевозить,4469.0,1.0
3538,административное,4469.0,1.0
3539,нападавший,4470.0,2.0
3540,команда,4471.0,2.0
3541,посвященного,4476.0,1.0
3542,транспарант,4476.0,1.0
3543,болотной,4476.0,1.0
3544,задник,4476.0,1.0
3545,годовщине,4476.0,1.0
3546,психологические,4483.0,1.0
3547,использует,4483.0,1.0
3548,скрытые,4483.0,1.0
3549,хватит,4484.0,2.0
3550,победу,4485.0,2.0
3551,себестоимости,4491.0,1.0
3552,среду,4491.0,1.0
3553,фирмами,4491.0,1.0
3554,заключать,4491.0,1.0
3555,невыгодных,4491.0,1.0
3556,приказ,4495.0,2.0
3557,траур,4495.0,2.0
3558,подведём,4499.0,2.0
3559,счастливчикам,4508.0,2.0
3560,наша,4518.0,1.0
3561,ванн,4518.0,1.0
3562,санитарным,4518.0,1.0
3563,переселенцев,4518.0,1.0
3564,стенах,4518.0,1.0
3565,ветхого,4518.0,1.0
3566,соответствуют,4518.0,1.0
3567,трещины,4518.0,1.0
3568,возвели,4518.0,1.0
3569,постоянная,4518.0,1.0
3570,самолета,4522.0,3.0
3571,межпланетная,4524.0,1.0
3572,придумав,4524.0,1.0
3573,вкусные,4524.0,1.0
3574,фабрики,4524.0,1.0
3575,колец,4524.0,1.0
3576,расстояния,4524.0,1.0
3577,любимую,4524.0,1.0
3578,уборщике,4524.0,1.0
3579,пьяный,4525.0,2.0
3580,совещание,4525.0,2.0
3581,проигрывает,4534.0,1.0
3582,продаёт,4534.0,1.0
3583,фастуд,4534.0,1.0
3584,общественный,4540.0,2.0
3585,инспектора,4540.0,1.0
3586,дорожного,4540.0,1.0
3587,имеющие,4541.0,1.0
3588,заинтересованы,4541.0,1.0
3589,органах,4541.0,1.0
3590,одинаковые,4541.0,1.0
3591,присоединился,4553.0,1.0
3592,мемасы,4553.0,1.0
3593,травля,4553.0,1.0
3594,доказывают,4553.0,1.0
3595,бочаров,4553.0,1.0
3596,фарс,4553.0,1.0
3597,плавно,4553.0,1.0
3598,правдивое,4553.0,1.0
3599,фошист,4553.0,1.0
3600,разместив,4553.0,1.0
3601,паблос,4553.0,1.0
3602,превращается,4553.0,1.0
3603,бочарик,4553.0,1.0
3604,разоблачать,4553.0,1.0
3605,наверстать,4557.0,1.0
3606,упущенное,4557.0,1.0
3607,гуглить,4557.0,1.0
3608,прогуляться,4557.0,1.0
3609,комы,4557.0,1.0
3610,жилом,4561.0,3.0
3611,уотерс,4565.0,1.0
3612,поступком,4565.0,1.0
3613,входить,4565.0,1.0
3614,внимательнее,4565.0,1.0
3615,малолетними,4565.0,1.0
3616,кормить,4565.0,1.0
3617,кормления,4565.0,1.0
3618,помешал,4565.0,1.0
3619,принесшей,4565.0,1.0
3620,заседание,4565.0,1.0
3621,австралийского,4565.0,1.0
3622,грудного,4565.0,1.0
3623,запрещал,4565.0,1.0
3624,вторгается,4575.0,1.0
3625,инициировал,4575.0,1.0
3626,силой,4575.0,1.0
3627,вступления,4575.0,1.0
3628,стабильных,4575.0,1.0
3629,утихают,4575.0,1.0
3630,диктатуру,4575.0,1.0
3631,белграда,4575.0,1.0
3632,пресекает,4575.0,1.0
3633,долой,4575.0,1.0
3634,набрав,4575.0,1.0
3635,безвозмездно,4576.0,1.0
3636,конный,4576.0,1.0
3637,след,4577.0,1.0
3638,оппозиционно,4577.0,1.0
3639,суды,4580.0,1.0
3640,выиграть,4580.0,1.0
3641,творчества,4584.0,1.0
3642,классическую,4584.0,1.0
3643,ульяновске,4584.0,1.0
3644,грех,4584.0,1.0
3645,секс,4584.0,1.0
3646,нагнали,4584.0,1.0
3647,светского,4584.0,1.0
3648,батюшка,4584.0,1.0
3649,почаще,4584.0,1.0
3650,вдохновлённый,4589.0,1.0
3651,доспехах,4589.0,1.0
3652,киборги,4589.0,1.0
3653,робокопом,4589.0,1.0
3654,призраком,4589.0,1.0
3655,утренний,4589.0,1.0
3656,понимаем,4600.0,1.0
3657,позвала,4600.0,1.0
3658,применить,4612.0,2.0
3659,сильный,4615.0,3.0
3660,действие,4617.0,2.0
3661,дерзких,4619.0,1.0
3662,краж,4619.0,1.0
3663,бродского,4622.0,1.0
3664,аккаунте,4622.0,1.0
3665,умеет,4622.0,1.0
3666,афоризмах,4622.0,1.0
3667,умеющий,4622.0,1.0
3668,недоставленных,4631.0,1.0
3669,сестры,4631.0,1.0
3670,почты,4631.0,1.0
3671,юмор,4639.0,2.0
3672,выдают,4641.0,1.0
3673,библиотек,4641.0,1.0
3674,семян,4641.0,1.0
3675,коньяк,4648.0,1.0
3676,пользуется,4690.0,1.0
3677,цифрофикации,4690.0,1.0
3678,отстает,4690.0,1.0
3679,киевского,4697.0,3.0
3680,официальных,4698.0,3.0
3681,кислород,4702.0,1.0
3682,запрещатор,4702.0,1.0
3683,честно,4703.0,1.0
3684,поддержавший,4703.0,1.0
3685,выпорол,4703.0,1.0
3686,соратник,4703.0,1.0
3687,кубанских,4703.0,1.0
3688,отымел,4703.0,1.0
3689,чудо,4705.0,2.0
3690,роскошные,4706.0,1.0
3691,окружение,4706.0,1.0
3692,шикарной,4706.0,1.0
3693,близкое,4706.0,1.0
3694,элитные,4706.0,1.0
3695,родня,4706.0,1.0
3696,хвастаться,4707.0,1.0
3697,уничтожают,4707.0,1.0
3698,ярких,4707.0,1.0
3699,внукам,4707.0,1.0
3700,температурные,4707.0,1.0
3701,кораллами,4707.0,1.0
3702,кораллы,4707.0,1.0
3703,настороже,4708.0,1.0
3704,валюты,4708.0,1.0
3705,ветствовало,4710.0,1.0
3706,прощай,4714.0,1.0
3707,стихотворение,4714.0,1.0
3708,империей,4714.0,1.0
3709,немытая,4714.0,1.0
3710,разрыве,4714.0,1.0
3711,процитировал,4714.0,1.0
3712,лермонтова,4714.0,1.0
3713,скайуокера,4721.0,1.0
3714,люка,4721.0,1.0
3715,йода,4721.0,1.0
3716,магистр,4721.0,1.0
3717,рэпер,4723.0,2.0
3718,обманутые,4727.0,2.0
3719,дольщики,4727.0,2.0
3720,дворцах,4728.0,1.0
3721,набрал,4728.0,1.0
3722,дождь,4731.0,2.0
3723,жильцам,4743.0,1.0
3724,наручниках,4743.0,1.0
3725,выведены,4743.0,1.0
3726,обошла,4743.0,1.0
3727,товарищеском,4743.0,1.0
3728,нейтрализации,4743.0,1.0
3729,выходцами,4743.0,1.0
3730,айфон,4748.0,2.0
3731,богатеть,4748.0,1.0
3732,состоятельных,4748.0,1.0
3733,богатством,4748.0,1.0
3734,неутешительным,4748.0,1.0
3735,взятые,4748.0,1.0
3736,обладал,4748.0,1.0
3737,алтайского,4750.0,1.0
3738,откровенными,4750.0,1.0
3739,невыгодном,4750.0,1.0
3740,провокационными,4750.0,1.0
3741,шести,4756.0,3.0
3742,армстронг,4761.0,1.0
3743,поток,4761.0,1.0
3744,кончине,4761.0,1.0
3745,знаменит,4761.0,1.0
3746,трубач,4761.0,1.0
3747,ансамбля,4761.0,1.0
3748,популяризации,4761.0,1.0
3749,соболезнований,4761.0,1.0
3750,известия,4761.0,1.0
3751,полосе,4761.0,1.0
3752,поместили,4761.0,1.0
3753,старое,4762.0,1.0
3754,спортивной,4762.0,1.0
3755,изменила,4762.0,1.0
3756,фейковые,4762.0,1.0
3757,инстаграм,4762.0,1.0
3758,компрессора,4762.0,1.0
3759,имейте,4762.0,1.0
3760,холодильника,4762.0,1.0
3761,учений,4762.0,1.0
3762,старый,4762.0,1.0
3763,спортивная,4762.0,1.0
3764,надписи,4765.0,1.0
3765,пропускал,4765.0,1.0
3766,увела,4766.0,1.0
3767,врагом,4769.0,1.0
3768,ощущений,4770.0,1.0
3769,наверху,4770.0,1.0
3770,острых,4770.0,1.0
3771,подъём,4770.0,1.0
3772,взобрался,4770.0,1.0
3773,руфер,4770.0,1.0
3774,опускали,4770.0,1.0
3775,страховочные,4770.0,1.0
3776,наружной,4770.0,1.0
3777,подтверждена,4771.0,2.0
3778,триумфальной,4773.0,2.0
3779,незнанию,4774.0,1.0
3780,согласными,4774.0,1.0
3781,оделла,4775.0,1.0
3782,классного,4775.0,1.0
3783,ответить,4776.0,1.0
3784,известного,4776.0,1.0
3785,вспомнили,4776.0,1.0
3786,вчерашние,4776.0,1.0
3787,кнопки,4776.0,1.0
3788,вузе,4776.0,1.0
3789,мудрые,4776.0,1.0
3790,сбил,4792.0,3.0
3791,пластиковых,4792.0,1.0
3792,тестостерон,4804.0,1.0
3793,улица,4807.0,2.0
3794,богаче,4808.0,1.0
3795,позволяют,4811.0,1.0
3796,замалчивается,4811.0,1.0
3797,бтрами,4811.0,1.0
3798,предлагаем,4814.0,2.0
3799,обвинить,4815.0,1.0
3800,фирменным,4821.0,1.0
3801,ностальгией,4821.0,1.0
3802,кинематографичный,4821.0,1.0
3803,меланхолией,4821.0,1.0
3804,эпоху,4821.0,1.0
3805,беннетт,4821.0,1.0
3806,воздушную,4821.0,1.0
3807,задумчивой,4821.0,1.0
3808,пропитанную,4821.0,1.0
3809,синтивейв,4821.0,1.0
3810,знакомьтесь,4821.0,1.0
3811,корнями,4821.0,1.0
3812,модель,4826.0,2.0
3813,комментаторы,4830.0,2.0
3814,сиэтле,4830.0,2.0
3815,длину,4830.0,2.0
3816,статуэтки,4830.0,2.0
3817,финального,4830.0,2.0
3818,прыжкам,4830.0,2.0
3819,многодетные,4831.0,1.0
3820,трёхлетнего,4831.0,1.0
3821,похитителей,4831.0,1.0
3822,парочки,4831.0,1.0
3823,поймала,4831.0,1.0
3824,коррупционерам,4833.0,1.0
3825,экрана,4833.0,1.0
3826,сдаем,4833.0,1.0
3827,лучшего,4845.0,2.0
3828,музыкальная,4848.0,2.0
3829,встреч,4849.0,2.0
3830,старой,4852.0,2.0
3831,утончённого,4852.0,2.0
3832,абоненты,4853.0,1.0
3833,сбое,4853.0,1.0
3834,единичных,4853.0,1.0
3835,перебои,4853.0,1.0
3836,наблюдаются,4853.0,1.0
3837,федеральная,4853.0,1.0
3838,антимонопольная,4853.0,1.0
3839,ловят,4853.0,1.0
3840,билайна,4853.0,1.0
3841,младший,4856.0,4.0
3842,заблочен,4856.0,4.0
3843,новынач,4856.0,4.0
3844,целых,4865.0,2.0
3845,эвтаназии,4872.0,1.0
3846,жёстких,4872.0,1.0
3847,выбрал,4872.0,1.0
3848,правдивости,4872.0,1.0
3849,семиклассник,4878.0,1.0
3850,умнее,4878.0,1.0
3851,убиты,4880.0,2.0
3852,ответочка,4885.0,1.0
3853,обещанная,4885.0,1.0
3854,чинно,4888.0,1.0
3855,спрыгнув,4888.0,1.0
3856,заявленного,4888.0,1.0
3857,предсказания,4888.0,1.0
3858,внуки,4888.0,1.0
3859,сбываются,4888.0,1.0
3860,всеволод,4915.0,1.0
3861,донбассе,4915.0,1.0
3862,думает,4915.0,1.0
3863,трусы,4915.0,1.0
3864,воюет,4915.0,1.0
3865,наглые,4915.0,1.0
3866,чаплин,4915.0,1.0
3867,затрат,4923.0,1.0
3868,съемки,4923.0,1.0
3869,элементы,4923.0,2.0
3870,получив,4923.0,1.0
3871,компенсируют,4923.0,1.0
3872,возместят,4923.0,1.0
3873,достопримечательностей,4923.0,1.0
3874,замен,4923.0,1.0
3875,секунда,4936.0,1.0
3876,трейлер,4936.0,1.0
3877,транспорт,4950.0,1.0
3878,наземный,4950.0,1.0
3879,неподалеку,4950.0,1.0
3880,усиленный,4950.0,1.0
3881,положены,4950.0,1.0
3882,всероссийского,4950.0,1.0
3883,штатном,4950.0,1.0
3884,чемпиона,4950.0,2.0
3885,юргенс,4950.0,1.0
3886,фейк,4950.0,1.0
3887,проезжать,4950.0,1.0
3888,бригада,4950.0,1.0
3889,страховщиков,4950.0,1.0
3890,существенных,4962.0,1.0
3891,единогласно,4962.0,1.0
3892,двусмысленные,4962.0,1.0
3893,изменений,4962.0,1.0
3894,ускоритель,4963.0,1.0
3895,ранен,4965.0,3.0
3896,вертолет,4967.0,2.0
3897,традиции,4971.0,1.0
3898,бинго,4971.0,1.0
3899,разбирайте,4971.0,1.0
3900,замутили,4971.0,1.0
3901,ублажения,4981.0,1.0
3902,главному,4981.0,1.0
3903,поможем,4981.0,1.0
3904,долгострою,4981.0,1.0
3905,опубликуем,4981.0,1.0
3906,отберём,4981.0,1.0
3907,перлы,4981.0,1.0
3908,богаты,4982.0,1.0
3909,талант,4982.0,1.0
3910,античные,4982.0,1.0
3911,римский,4982.0,1.0
3912,македонского,4982.0,1.0
3913,атеистов,4984.0,2.0
3914,артист,4987.0,2.0
3915,ногу,5004.0,2.0
3916,слышны,5004.0,2.0
3917,кавказская,5010.0,1.0
3918,состоялась,5010.0,1.0
3919,шурика,5010.0,1.0
3920,пленница,5010.0,1.0
3921,фронт,5013.0,2.0
3922,тольятти,5022.0,1.0
3923,зрение,5025.0,2.0
3924,выдвижения,5025.0,2.0
3925,малютку,5027.0,1.0
3926,повторяем,5027.0,1.0
3927,человекоподобных,5027.0,1.0
3928,прелестную,5027.0,1.0
3929,дуэли,5027.0,1.0
3930,спрингфилде,5034.0,1.0
3931,переубедить,5034.0,1.0
3932,футбольную,5034.0,1.0
3933,местную,5034.0,1.0
3934,обвинив,5034.0,1.0
3935,канцлер,5037.0,1.0
3936,гельмут,5037.0,1.0
3937,объединились,5037.0,1.0
3938,коль,5037.0,1.0
3939,гигантским,5039.0,1.0
3940,тейей,5039.0,1.0
3941,пончиком,5039.0,1.0
3942,сорян,5049.0,1.0
3943,боро,5057.0,3.0
3944,зоопарке,5060.0,3.0
3945,здравоохранения,5060.0,2.0
3946,пранки,5060.0,1.0
3947,вольнова,5060.0,1.0
3948,офисных,5068.0,1.0
3949,юношу,5068.0,1.0
3950,гибель,5070.0,3.0
3951,присоединится,5070.0,1.0
3952,набирающему,5070.0,1.0
3953,единорожья,5070.0,1.0
3954,медиков,5071.0,1.0
3955,греховной,5071.0,1.0
3956,исцелению,5071.0,1.0
3957,заболевания,5071.0,1.0
3958,научат,5071.0,1.0
3959,связывать,5071.0,1.0
3960,напишете,5072.0,1.0
3961,слетелось,5072.0,1.0
3962,фигню,5072.0,1.0
3963,добавила,5072.0,1.0
3964,всякую,5072.0,1.0
3965,плановое,5072.0,1.0
3966,отстоять,5073.0,1.0
3967,знание,5073.0,1.0
3968,актуальную,5073.0,1.0
3969,ускоряет,5075.0,1.0
3970,опомнись,5075.0,1.0
3971,подписи,5075.0,1.0
3972,останови,5075.0,1.0
3973,глобального,5075.0,1.0
3974,йорке,5079.0,3.0
3975,затормозил,5082.0,2.0
3976,пассажирского,5082.0,2.0
3977,поездов,5082.0,2.0
3978,вагона,5082.0,2.0
3979,говорится,5098.0,1.0
3980,перегоне,5098.0,1.0
3981,имеются,5098.0,1.0
3982,завершена,5098.0,1.0
3983,неразорвавшееся,5098.0,1.0
3984,неустановленного,5098.0,1.0
3985,менструальным,5107.0,1.0
3986,циклом,5107.0,1.0
3987,усово,5108.0,2.0
3988,пригородная,5108.0,2.0
3989,сзади,5108.0,2.0
3990,настоящего,5109.0,2.0
3991,дверях,5110.0,2.0
3992,круче,5113.0,1.0
3993,клятвы,5116.0,1.0
3994,вслух,5116.0,1.0
3995,вариант,5116.0,1.0
3996,произносить,5116.0,1.0
3997,жириновского,5116.0,1.0
3998,креветок,5117.0,1.0
3999,милах,5117.0,1.0
4000,поселке,5124.0,2.0
4001,шведская,5128.0,2.0
4002,постановил,5129.0,1.0
4003,тяжелейший,5133.0,1.0
